-1,17,20,0
-1,18,18,0
-1,18,20,0
-1,19,18,0
-1,19,19,0
-1,19,20,0
0,17,18,0
0,17,19,0
0,17,20,0
0,18,18,0
0,18,19,0
0,18,20,0
0,19,18,0
0,19,19,0
0,19,20,0
-3,16,17,0
-3,16,18,0
-3,17,17,0
-3,17,18,0
-3,17,19,0
-3,18,17,0
-3,18,18,0
-3,18,19,0
-2,16,17,0
-2,16,18,0
-2,17,17,0
-2,18,17,0
-1,16,17,0
-1,16,18,0
-1,16,19,0
-1,17,17,0
-1,18,17,0
-3,17,20,0
-3,18,20,0
-1,16,20,0
-3,17,21,0
-3,18,21,0
-2,17,21,0
-2,18,21,0
-1,16,21,0
-1,17,21,0
-1,18,21,0
-3,19,17,0
-3,19,18,0
-3,19,19,0
-2,19,17,0
-1,19,17,0
-3,19,20,0
-3,19,21,0
-2,19,21,0
-1,19,21,0
-3,20,17,0
2,20,18,0
1,19,17,0
1,19,18,0
1,19,19,0
1,20,17,0
1,20,18,0
1,20,19,0
1,21,17,0
1,21,18,0
1,21,19,0
2,19,17,0
2,19,18,0
2,19,19,0
2,20,17,0
2,20,19,0
2,21,17,0
2,21,18,0
2,21,19,0
3,19,17,0
3,19,18,0
3,19,19,0
3,20,17,0
3,20,18,0
3,20,19,0
3,21,17,0
3,21,18,0
3,21,19,0
0,18,16,0
0,18,17,0
0,19,16,0
0,19,17,0
0,20,16,0
0,20,17,0
0,20,18,0
1,18,16,0
1,18,17,0
1,18,18,0
1,19,16,0
1,20,16,0
2,18,16,0
2,18,17,0
2,18,18,0
2,19,16,0
2,20,16,0
0,20,19,0
1,18,19,0
2,18,19,0
0,20,20,0
1,18,20,0
1,19,20,0
1,20,20,0
2,18,20,0
2,19,20,0
2,20,20,0
0,21,16,0
0,21,17,0
0,21,18,0
1,21,16,0
2,21,16,0
0,21,19,0
0,21,20,0
1,21,20,0
2,21,20,0
0,22,16,0
3,23,18,0
2,22,17,0
2,22,18,0
2,22,19,0
2,23,17,0
2,23,18,0
2,23,19,0
2,24,17,0
2,24,18,0
2,24,19,0
3,22,17,0
3,22,18,0
3,22,19,0
3,23,17,0
3,23,19,0
3,24,17,0
3,24,18,0
3,24,19,0
4,22,17,0
4,22,18,0
4,22,19,0
4,23,17,0
4,23,18,0
4,23,19,0
4,24,17,0
4,24,18,0
4,24,19,0
1,22,16,0
1,22,17,0
1,22,18,0
1,23,16,0
1,23,17,0
1,23,18,0
2,22,16,0
2,23,16,0
3,21,16,0
3,22,16,0
3,23,16,0
1,22,19,0
1,23,19,0
1,22,20,0
1,23,20,0
2,22,20,0
2,23,20,0
3,21,20,0
3,22,20,0
3,23,20,0
1,24,16,0
1,24,17,0
1,24,18,0
2,24,16,0
3,24,16,0
1,24,19,0
1,24,20,0
2,24,20,0
3,24,20,0
1,25,16,0
1,25,17,0
1,25,18,0
2,25,16,0
2,25,17,0
2,25,18,0
3,25,16,0
3,25,17,0
3,26,19,0
2,25,19,0
2,25,20,0
2,26,18,0
2,26,19,0
2,26,20,0
2,27,18,0
2,27,19,0
2,27,20,0
3,25,18,0
3,25,19,0
3,25,20,0
3,26,18,0
3,26,20,0
3,27,18,0
3,27,19,0
3,27,20,0
4,25,18,0
4,25,19,0
4,25,20,0
4,26,18,0
4,26,19,0
4,26,20,0
4,27,18,0
4,27,19,0
4,27,20,0
1,25,19,0
1,25,20,0
1,26,18,0
1,26,19,0
1,26,20,0
1,24,21,0
1,25,21,0
1,26,21,0
2,24,21,0
2,25,21,0
2,26,21,0
3,24,21,0
3,25,21,0
3,26,21,0
1,26,17,0
1,27,17,0
1,27,18,0
1,27,19,0
2,26,17,0
2,27,17,0
3,26,17,0
3,27,17,0
1,27,20,0
1,27,21,0
2,27,21,0
3,27,21,0
1,28,17,0
1,28,18,0
1,28,19,0
2,28,17,0
2,28,18,0
2,28,19,0
3,28,17,0
3,28,18,0
3,28,19,0
1,28,20,0
2,28,20,0
3,28,20,0
5,29,19,0
4,28,18,0
4,28,19,0
4,28,20,0
4,29,18,0
4,29,19,0
4,29,20,0
4,30,18,0
4,30,19,0
4,30,20,0
5,28,18,0
5,28,19,0
5,28,20,0
5,29,18,0
5,29,20,0
5,30,18,0
5,30,19,0
5,30,20,0
6,28,18,0
6,28,19,0
6,28,20,0
6,29,18,0
6,29,19,0
6,29,20,0
6,30,18,0
6,30,19,0
6,30,20,0
3,29,17,0
3,29,18,0
3,29,19,0
4,27,17,0
4,28,17,0
4,29,17,0
5,27,17,0
5,27,18,0
5,27,19,0
5,28,17,0
5,29,17,0
3,29,20,0
5,27,20,0
3,28,21,0
3,29,21,0
4,27,21,0
4,28,21,0
4,29,21,0
5,27,21,0
5,28,21,0
5,29,21,0
3,30,17,0
3,30,18,0
3,30,19,0
4,30,17,0
5,30,17,0
3,30,20,0
3,30,21,0
4,30,21,0
5,30,21,0
3,31,17,0
3,31,18,0
3,31,19,0
4,31,17,0
4,31,18,0
4,31,19,0
5,31,17,0
7,32,19,0
6,31,18,0
6,31,19,0
6,31,20,0
6,32,18,0
6,32,19,0
6,32,20,0
6,33,18,0
6,33,19,0
6,33,20,0
7,31,18,0
7,31,19,0
7,31,20,0
7,32,18,0
7,32,20,0
7,33,18,0
7,33,19,0
7,33,20,0
8,31,18,0
8,31,19,0
8,31,20,0
8,32,18,0
8,32,19,0
8,32,20,0
8,33,18,0
8,33,19,0
8,33,20,0
5,31,18,0
5,31,19,0
5,32,17,0
5,32,18,0
5,32,19,0
6,30,17,0
6,31,17,0
6,32,17,0
7,30,17,0
7,30,18,0
7,30,19,0
7,31,17,0
7,32,17,0
5,31,20,0
5,32,20,0
7,30,20,0
5,31,21,0
5,32,21,0
6,30,21,0
6,31,21,0
6,32,21,0
7,30,21,0
7,31,21,0
7,32,21,0
5,33,17,0
5,33,18,0
5,33,19,0
6,33,17,0
7,33,17,0
5,33,20,0
5,33,21,0
6,33,21,0
7,33,21,0
5,34,17,0
5,34,18,0
5,34,19,0
6,34,17,0
10,32,19,0
9,31,18,0
9,31,19,0
9,31,20,0
9,32,18,0
9,32,19,0
9,32,20,0
9,33,18,0
9,33,19,0
9,33,20,0
10,31,18,0
10,31,19,0
10,31,20,0
10,32,18,0
10,32,20,0
10,33,18,0
10,33,19,0
10,33,20,0
11,31,18,0
11,31,19,0
11,31,20,0
11,32,18,0
11,32,19,0
11,32,20,0
11,33,18,0
11,33,19,0
11,33,20,0
8,30,17,0
8,30,18,0
8,30,19,0
8,31,17,0
8,32,17,0
9,30,17,0
9,30,18,0
9,30,19,0
9,31,17,0
9,32,17,0
10,30,17,0
10,30,18,0
10,30,19,0
10,31,17,0
10,32,17,0
8,30,20,0
9,30,20,0
10,30,20,0
8,30,21,0
8,31,21,0
8,32,21,0
9,30,21,0
9,31,21,0
9,32,21,0
10,30,21,0
10,31,21,0
10,32,21,0
8,33,17,0
9,33,17,0
10,33,17,0
8,33,21,0
9,33,21,0
10,33,21,0
8,34,17,0
8,34,18,0
8,34,19,0
9,34,17,0
12,31,19,0
11,30,18,0
11,30,19,0
11,30,20,0
12,30,18,0
12,30,19,0
12,30,20,0
12,31,18,0
12,31,20,0
12,32,18,0
12,32,19,0
12,32,20,0
13,30,18,0
13,30,19,0
13,30,20,0
13,31,18,0
13,31,19,0
13,31,20,0
13,32,18,0
13,32,19,0
13,32,20,0
10,29,17,0
10,29,18,0
10,29,19,0
11,29,17,0
11,29,18,0
11,29,19,0
11,30,17,0
11,31,17,0
12,29,17,0
12,29,18,0
12,29,19,0
12,30,17,0
12,31,17,0
10,29,20,0
11,29,20,0
12,29,20,0
10,29,21,0
11,29,21,0
11,30,21,0
11,31,21,0
12,29,21,0
12,30,21,0
12,31,21,0
13,29,17,0
13,29,18,0
13,29,19,0
13,30,17,0
13,31,17,0
13,29,20,0
13,29,21,0
13,30,21,0
13,31,21,0
11,32,17,0
12,32,17,0
13,32,17,0
11,32,21,0
12,32,21,0
13,32,21,0
11,33,17,0
12,33,17,0
12,33,18,0
12,33,19,0
13,33,17,0
17,19,18,0
17,19,19,0
17,19,20,0
17,19,21,0
17,19,22,0
17,20,18,0
17,20,19,0
17,20,20,0
17,20,21,0
17,20,22,0
17,21,18,0
17,21,19,0
17,21,20,0
17,21,21,0
17,21,22,0
17,22,18,0
17,22,19,0
17,22,20,0
17,22,21,0
17,22,22,0
17,23,18,0
17,23,19,0
17,23,20,0
17,23,21,0
17,23,22,0
18,19,18,0
18,19,19,0
18,19,20,0
18,19,21,0
18,19,22,0
18,20,18,0
18,20,19,0
18,20,20,0
18,20,21,0
18,20,22,0
18,21,18,0
18,21,19,0
18,21,20,0
18,21,21,0
18,21,22,0
18,22,18,0
18,22,19,0
18,22,20,0
18,22,21,0
18,22,22,0
18,23,18,0
18,23,19,0
18,23,20,0
18,23,21,0
18,23,22,0
19,19,18,0
19,19,19,0
19,19,20,0
19,19,21,0
19,19,22,0
19,20,18,0
19,20,19,0
19,20,20,0
19,20,21,0
19,20,22,0
19,21,18,0
19,21,19,0
19,21,20,0
19,21,21,0
19,21,22,0
19,22,18,0
19,22,19,0
19,22,20,0
19,22,21,0
19,22,22,0
19,23,18,0
19,23,19,0
19,23,20,0
19,23,21,0
19,23,22,0
20,19,18,0
20,19,19,0
20,19,20,0
20,19,21,0
20,19,22,0
20,20,18,0
20,20,19,0
20,20,20,0
20,20,21,0
20,20,22,0
20,21,18,0
20,21,19,0
20,21,20,0
20,21,21,0
20,21,22,0
20,22,18,0
20,22,19,0
20,22,20,0
20,22,21,0
20,22,22,0
20,23,18,0
20,23,19,0
20,23,20,0
20,23,21,0
20,23,22,0
21,19,18,0
21,19,19,0
21,19,20,0
21,19,21,0
21,19,22,0
21,20,18,0
21,20,19,0
21,20,20,0
21,20,21,0
21,20,22,0
21,21,18,0
21,21,19,0
21,21,20,0
21,21,21,0
21,21,22,0
21,22,18,0
21,22,19,0
21,22,20,0
21,22,21,0
21,22,22,0
21,23,18,0
21,23,19,0
21,23,20,0
21,23,21,0
21,23,22,0
16,16,18,0
16,16,19,0
16,16,20,0
16,16,21,0
16,16,22,0
16,17,18,0
16,17,19,0
16,17,20,0
16,17,21,0
16,17,22,0
16,18,18,0
16,18,19,0
16,18,20,0
16,18,21,0
16,18,22,0
16,19,18,0
16,19,19,0
16,19,20,0
16,19,21,0
16,19,22,0
16,20,18,0
16,20,19,0
16,20,20,0
16,20,21,0
16,20,22,0
17,16,18,0
17,16,19,0
17,16,20,0
17,16,21,0
17,16,22,0
17,17,18,0
17,17,19,0
17,17,20,0
17,17,21,0
17,17,22,0
17,18,18,0
17,18,19,0
17,18,20,0
17,18,21,0
17,18,22,0
17,19,18,0
17,19,19,0
17,19,20,0
17,19,21,0
17,19,22,0
17,20,18,0
17,20,19,0
17,20,20,0
17,20,21,0
17,20,22,0
18,16,18,0
18,16,19,0
18,16,20,0
18,16,21,0
18,16,22,0
18,17,18,0
18,17,19,0
18,17,20,0
18,17,21,0
18,17,22,0
18,18,18,0
18,18,19,0
18,18,20,0
18,18,21,0
18,18,22,0
18,19,18,0
18,19,19,0
18,19,20,0
18,19,21,0
18,19,22,0
18,20,18,0
18,20,19,0
18,20,20,0
18,20,21,0
18,20,22,0
19,16,18,0
19,16,19,0
19,16,20,0
19,16,21,0
19,16,22,0
19,17,18,0
19,17,19,0
19,17,20,0
19,17,21,0
19,17,22,0
19,18,18,0
19,18,19,0
19,18,20,0
19,18,21,0
19,18,22,0
19,19,18,0
19,19,19,0
19,19,20,0
19,19,21,0
19,19,22,0
19,20,18,0
19,20,19,0
19,20,20,0
19,20,21,0
19,20,22,0
20,16,18,0
20,16,19,0
20,16,20,0
20,16,21,0
20,16,22,0
20,17,18,0
20,17,19,0
20,17,20,0
20,17,21,0
20,17,22,0
20,18,18,0
20,18,19,0
20,18,20,0
20,18,21,0
20,18,22,0
20,19,18,0
20,19,19,0
20,19,20,0
20,19,21,0
20,19,22,0
20,20,18,0
20,20,19,0
20,20,20,0
20,20,21,0
20,20,22,0
15,13,18,0
15,13,19,0
15,13,20,0
15,13,21,0
15,13,22,0
15,14,18,0
15,14,19,0
15,14,20,0
15,14,21,0
15,14,22,0
15,15,18,0
15,15,18,0
15,15,19,0
15,15,20,0
15,15,21,0
15,15,22,0
15,16,18,0
15,16,19,0
15,16,20,0
15,16,21,0
15,16,22,0
15,17,18,0
15,17,19,0
15,17,20,0
15,17,21,0
15,17,22,0
16,13,18,0
16,13,19,0
16,13,20,0
16,13,21,0
16,13,22,0
16,14,18,0
16,14,19,0
16,14,20,0
16,14,21,0
16,14,22,0
16,15,18,0
16,15,19,0
16,15,20,0
16,15,21,0
16,15,22,0
16,16,18,0
16,16,19,0
16,16,20,0
16,16,21,0
16,16,22,0
16,17,18,0
16,17,19,0
16,17,20,0
16,17,21,0
16,17,22,0
17,13,18,0
17,13,19,0
17,13,20,0
17,13,21,0
17,13,22,0
17,14,18,0
17,14,19,0
17,14,20,0
17,14,21,0
17,14,22,0
17,15,18,0
17,15,19,0
17,15,20,0
17,15,21,0
17,15,22,0
17,16,18,0
17,16,19,0
17,16,20,0
17,16,21,0
17,16,22,0
17,17,18,0
17,17,19,0
17,17,20,0
17,17,21,0
17,17,22,0
18,13,18,0
18,13,19,0
18,13,20,0
18,13,21,0
18,13,22,0
18,14,18,0
18,14,19,0
18,14,20,0
18,14,21,0
18,14,22,0
18,15,18,0
18,15,19,0
18,15,20,0
18,15,21,0
18,15,22,0
18,16,18,0
18,16,19,0
18,16,20,0
18,16,21,0
18,16,22,0
18,17,18,0
18,17,19,0
18,17,20,0
18,17,21,0
18,17,22,0
19,13,18,0
19,13,19,0
19,13,20,0
19,13,21,0
19,13,22,0
19,14,18,0
19,14,19,0
19,14,20,0
19,14,21,0
19,14,22,0
19,15,18,0
19,15,19,0
19,15,20,0
19,15,21,0
19,15,22,0
19,16,18,0
19,16,19,0
19,16,20,0
19,16,21,0
19,16,22,0
19,17,18,0
19,17,19,0
19,17,20,0
19,17,21,0
19,17,22,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
13,12,18,0
13,12,19,0
13,12,20,0
13,12,21,0
13,12,22,0
13,13,18,0
13,13,19,0
13,13,20,0
13,13,21,0
13,13,22,0
13,14,18,0
13,14,19,0
13,14,20,0
13,14,21,0
13,14,22,0
13,15,18,0
13,15,19,0
13,15,20,0
13,15,21,0
13,15,22,0
13,16,18,0
13,16,19,0
13,16,20,0
13,16,21,0
13,16,22,0
14,12,18,0
14,12,19,0
14,12,20,0
14,12,21,0
14,12,22,0
14,13,18,0
14,13,19,0
14,13,20,0
14,13,21,0
14,13,22,0
14,14,18,0
14,14,19,0
14,14,20,0
14,14,21,0
14,14,22,0
14,15,18,0
14,15,19,0
14,15,20,0
14,15,21,0
14,15,22,0
14,16,18,0
14,16,19,0
14,16,20,0
14,16,21,0
14,16,22,0
15,12,18,0
15,12,19,0
15,12,20,0
15,12,21,0
15,12,22,0
15,13,18,0
15,13,19,0
15,13,20,0
15,13,21,0
15,13,22,0
15,14,18,0
15,14,19,0
15,14,20,0
15,14,21,0
15,14,22,0
15,15,18,0
15,15,19,0
15,15,20,0
15,15,21,0
15,15,22,0
15,16,18,0
15,16,19,0
15,16,20,0
15,16,21,0
15,16,22,0
16,12,18,0
16,12,19,0
16,12,20,0
16,12,21,0
16,12,22,0
16,13,18,0
16,13,19,0
16,13,20,0
16,13,21,0
16,13,22,0
16,14,18,0
16,14,19,0
16,14,20,0
16,14,21,0
16,14,22,0
16,15,18,0
16,15,19,0
16,15,20,0
16,15,21,0
16,15,22,0
16,16,18,0
16,16,19,0
16,16,20,0
16,16,21,0
16,16,22,0
10,8,18,0
10,8,19,0
10,8,20,0
10,8,21,0
10,8,22,0
10,9,18,0
10,9,19,0
10,9,20,0
10,9,21,0
10,9,22,0
10,10,18,0
10,10,19,0
10,10,20,0
10,10,21,0
10,10,22,0
10,11,18,0
10,11,19,0
10,11,20,0
10,11,21,0
10,11,22,0
10,12,18,0
10,12,19,0
10,12,20,0
10,12,21,0
10,12,22,0
11,8,18,0
11,8,19,0
11,8,20,0
11,8,21,0
11,8,22,0
11,9,18,0
11,9,19,0
11,9,20,0
11,9,21,0
11,9,22,0
11,10,18,0
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
12,8,18,0
12,8,19,0
12,8,20,0
12,8,21,0
12,8,22,0
12,9,18,0
12,9,19,0
12,9,20,0
12,9,21,0
12,9,22,0
12,10,18,0
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
13,8,18,0
13,8,19,0
13,8,20,0
13,8,21,0
13,8,22,0
13,9,18,0
13,9,19,0
13,9,20,0
13,9,21,0
13,9,22,0
13,10,18,0
13,10,19,0
13,10,20,0
13,10,21,0
13,10,22,0
13,11,18,0
13,11,19,0
13,11,20,0
13,11,21,0
13,11,22,0
13,12,18,0
13,12,19,0
13,12,20,0
13,12,21,0
13,12,22,0
14,8,18,0
14,8,19,0
14,8,20,0
14,8,21,0
14,8,22,0
14,9,18,0
14,9,19,0
14,9,20,0
14,9,21,0
14,9,22,0
14,10,18,0
14,10,19,0
14,10,20,0
14,10,21,0
14,10,22,0
14,11,18,0
14,11,19,0
14,11,20,0
14,11,21,0
14,11,22,0
14,12,18,0
14,12,19,0
14,12,20,0
14,12,21,0
14,12,22,0
7,6,19,0
7,6,20,0
7,6,21,0
7,6,22,0
7,6,23,0
7,7,19,0
7,7,20,0
7,7,21,0
7,7,22,0
7,7,23,0
7,8,19,0
7,8,20,0
7,8,21,0
7,8,22,0
7,8,23,0
7,9,19,0
7,9,20,0
7,9,21,0
7,9,22,0
7,9,23,0
7,10,19,0
7,10,20,0
7,10,21,0
7,10,22,0
7,10,23,0
8,6,19,0
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,7,19,0
8,7,20,0
8,7,21,0
8,7,22,0
8,7,23,0
8,8,19,0
8,8,20,0
8,8,21,0
8,8,22,0
8,8,23,0
8,9,19,0
8,9,20,0
8,9,21,0
8,9,22,0
8,9,23,0
8,10,19,0
8,10,20,0
8,10,21,0
8,10,22,0
8,10,23,0
9,6,19,0
9,6,20,0
9,6,21,0
9,6,22,0
9,6,23,0
9,7,19,0
9,7,20,0
9,7,21,0
9,7,22,0
9,7,23,0
9,8,19,0
9,8,20,0
9,8,21,0
9,8,22,0
9,8,23,0
9,9,19,0
9,9,20,0
9,9,21,0
9,9,22,0
9,9,23,0
9,10,19,0
9,10,20,0
9,10,21,0
9,10,22,0
9,10,23,0
10,6,19,0
10,6,20,0
10,6,21,0
10,6,22,0
10,6,23,0
10,7,19,0
10,7,20,0
10,7,21,0
10,7,22,0
10,7,23,0
10,8,19,0
10,8,20,0
10,8,21,0
10,8,22,0
10,8,23,0
10,9,19,0
10,9,20,0
10,9,21,0
10,9,22,0
10,9,23,0
10,10,19,0
10,10,20,0
10,10,21,0
10,10,22,0
10,10,23,0
11,6,19,0
11,6,20,0
11,6,21,0
11,6,22,0
11,6,23,0
11,7,19,0
11,7,20,0
11,7,21,0
11,7,22,0
11,7,23,0
11,8,19,0
11,8,20,0
11,8,21,0
11,8,22,0
11,8,23,0
11,9,19,0
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
4,4,19,0
4,4,20,0
4,4,21,0
4,4,22,0
4,4,23,0
4,5,19,0
4,5,20,0
4,5,21,0
4,5,22,0
4,5,23,0
4,6,19,0
4,6,20,0
4,6,21,0
4,6,22,0
4,6,23,0
4,7,19,0
4,7,20,0
4,7,21,0
4,7,22,0
4,7,23,0
4,8,19,0
4,8,20,0
4,8,21,0
4,8,22,0
4,8,23,0
5,4,19,0
5,4,20,0
5,4,21,0
5,4,22,0
5,4,23,0
5,5,19,0
5,5,20,0
5,5,21,0
5,5,22,0
5,5,23,0
5,6,19,0
5,6,20,0
5,6,21,0
5,6,22,0
5,6,23,0
5,7,19,0
5,7,20,0
5,7,21,0
5,7,22,0
5,7,23,0
5,8,19,0
5,8,20,0
5,8,21,0
5,8,22,0
5,8,23,0
6,4,19,0
6,4,20,0
6,4,21,0
6,4,22,0
6,4,23,0
6,5,19,0
6,5,20,0
6,5,21,0
6,5,22,0
6,5,23,0
6,6,19,0
6,6,20,0
6,6,21,0
6,6,22,0
6,6,23,0
6,7,19,0
6,7,20,0
6,7,21,0
6,7,22,0
6,7,23,0
6,8,19,0
6,8,20,0
6,8,21,0
6,8,22,0
6,8,23,0
7,4,19,0
7,4,20,0
7,4,21,0
7,4,22,0
7,4,23,0
7,5,19,0
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,6,19,0
7,6,20,0
7,6,21,0
7,6,22,0
7,6,23,0
7,7,19,0
7,7,20,0
7,7,21,0
7,7,22,0
7,7,23,0
7,8,19,0
7,8,20,0
7,8,21,0
7,8,22,0
7,8,23,0
8,4,19,0
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,5,19,0
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,6,19,0
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,7,19,0
8,7,20,0
8,7,21,0
8,7,22,0
8,7,23,0
8,8,19,0
8,8,20,0
8,8,21,0
8,8,22,0
8,8,23,0
0,3,19,0
0,3,20,0
0,3,21,0
0,3,22,0
0,3,23,0
0,4,19,0
0,4,20,0
0,4,21,0
0,4,22,0
0,4,23,0
0,5,19,0
0,5,20,0
0,5,21,0
0,5,22,0
0,5,23,0
0,6,19,0
0,6,20,0
0,6,21,0
0,6,22,0
0,6,23,0
0,7,19,0
0,7,20,0
0,7,21,0
0,7,22,0
0,7,23,0
1,3,19,0
1,3,20,0
1,3,21,0
1,3,22,0
1,3,23,0
1,4,19,0
1,4,20,0
1,4,21,0
1,4,22,0
1,4,23,0
1,5,19,0
1,5,20,0
1,5,21,0
1,5,22,0
1,5,23,0
1,6,19,0
1,6,20,0
1,6,21,0
1,6,22,0
1,6,23,0
1,7,19,0
1,7,20,0
1,7,21,0
1,7,22,0
1,7,23,0
2,3,19,0
2,3,20,0
2,3,21,0
2,3,22,0
2,3,23,0
2,4,19,0
2,4,20,0
2,4,21,0
2,4,22,0
2,4,23,0
2,5,19,0
2,5,20,0
2,5,21,0
2,5,22,0
2,5,23,0
2,6,19,0
2,6,20,0
2,6,21,0
2,6,22,0
2,6,23,0
2,7,19,0
2,7,20,0
2,7,21,0
2,7,22,0
2,7,23,0
3,3,19,0
3,3,20,0
3,3,21,0
3,3,22,0
3,3,23,0
3,4,19,0
3,4,20,0
3,4,21,0
3,4,22,0
3,4,23,0
3,5,19,0
3,5,20,0
3,5,21,0
3,5,22,0
3,5,23,0
3,6,19,0
3,6,20,0
3,6,21,0
3,6,22,0
3,6,23,0
3,7,19,0
3,7,20,0
3,7,21,0
3,7,22,0
3,7,23,0
4,3,19,0
4,3,20,0
4,3,21,0
4,3,22,0
4,3,23,0
4,4,19,0
4,4,20,0
4,4,21,0
4,4,22,0
4,4,23,0
4,5,19,0
4,5,20,0
4,5,21,0
